source,target,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,dip_url,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources,category_intercell_source,parent_intercell_source,database_intercell_source,scope_intercell_source,aspect_intercell_source,category_source_intercell_source,uniprot_intercell_source,genesymbol_intercell_source,entity_type_intercell_source,consensus_score_intercell_source,transmitter_intercell_source,receiver_intercell_source,secreted_intercell_source,plasma_membrane_transmembrane_intercell_source,plasma_membrane_peripheral_intercell_source,category_intercell_target,parent_intercell_target,database_intercell_target,scope_intercell_target,aspect_intercell_target,category_source_intercell_target,uniprot_intercell_target,genesymbol_intercell_target,entity_type_intercell_target,consensus_score_intercell_target,transmitter_intercell_target,receiver_intercell_target,secreted_intercell_target,plasma_membrane_transmembrane_intercell_target,plasma_membrane_peripheral_intercell_target
P07477,O00254,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellChatDB;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P07477,PRSS1,protein,1,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00254,F2RL2,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P08311,O00254,TRUE,FALSE,TRUE,TRUE,FALSE,,1,HPRD:11307827,CellChatDB;HPRD;Wang,post_translational,11307827,1,3,3,ligand,ligand,,generic,functional,resource_specific,P08311,CTSG,protein,2,TRUE,FALSE,FALSE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00254,F2RL2,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P00747,O00254,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellChatDB;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P00747,PLG,protein,11,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00254,F2RL2,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P35030,O00254,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellChatDB;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P35030,PRSS3,protein,1,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00254,F2RL2,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P07478,O00254,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellChatDB;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P07478,PRSS2,protein,1,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00254,F2RL2,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P12544,Q96RI0,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellChatDB;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P12544,GZMA,protein,1,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q96RI0,F2RL3,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P07477,Q96RI0,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellChatDB;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P07477,PRSS1,protein,1,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q96RI0,F2RL3,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P08311,Q96RI0,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellChatDB;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P08311,CTSG,protein,2,TRUE,FALSE,FALSE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q96RI0,F2RL3,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P00747,Q96RI0,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellChatDB;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P00747,PLG,protein,11,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q96RI0,F2RL3,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P35030,Q96RI0,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellChatDB;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P35030,PRSS3,protein,1,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q96RI0,F2RL3,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P07478,Q96RI0,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellChatDB;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P07478,PRSS2,protein,1,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q96RI0,F2RL3,protein,14,FALSE,TRUE,FALSE,TRUE,FALSE
P12544,Q92736,FALSE,FALSE,FALSE,FALSE,FALSE,,1,ProtMapper:20933197,ProtMapper;Sparser_ProtMapper,post_translational,20933197,1,2,1,ligand,ligand,,generic,functional,resource_specific,P12544,GZMA,protein,1,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q92736,RYR2,protein,2,FALSE,TRUE,FALSE,FALSE,FALSE
P01266,Q92736,FALSE,FALSE,FALSE,FALSE,FALSE,,1,ProtMapper:26818679,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,26818679,1,3,1,ligand,ligand,,generic,functional,resource_specific,P01266,TG,protein,11,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q92736,RYR2,protein,2,FALSE,TRUE,FALSE,FALSE,FALSE
P28161,Q92736,FALSE,TRUE,TRUE,FALSE,TRUE,,1,CellTalkDB:22406107,CellTalkDB;Wang,post_translational,22406107,1,2,2,ligand,ligand,,generic,functional,resource_specific,P28161,GSTM2,protein,1,TRUE,FALSE,FALSE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q92736,RYR2,protein,2,FALSE,TRUE,FALSE,FALSE,FALSE
P23297,Q92736,FALSE,FALSE,FALSE,FALSE,FALSE,,1,CellTalkDB:22728873,CellTalkDB,post_translational,22728873,1,1,1,ligand,ligand,,generic,functional,resource_specific,P23297,S100A1,protein,2,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q92736,RYR2,protein,2,FALSE,TRUE,FALSE,FALSE,FALSE
P28329,P20309,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,HPMR;Wang,post_translational,,,2,2,ligand,ligand,,generic,functional,resource_specific,P28329,CHAT,protein,1,TRUE,FALSE,FALSE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,P20309,CHRM3,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
P01137,P26718,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Wang,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P01137,TGFB1,protein,19,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
P40933,P26718,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Wang,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P40933,IL15,protein,18,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
Q9BZM5,P26718,TRUE,FALSE,TRUE,TRUE,FALSE,,8,CellTalkDB:10894171;HPMR:10894171;IntAct:19424970;IntAct:28559451;LRdb:10894171;SIGNOR:10894171;connectomeDB2020:10894171;connectomeDB2020:26041808,CellTalkDB;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;IntAct;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr,post_translational,10894171;19424970;26041808;28559451,4,13,10,ligand,ligand,,generic,functional,resource_specific,Q9BZM5,ULBP2,protein,8,TRUE,FALSE,TRUE,TRUE,TRUE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
Q9BZM6,P26718,TRUE,FALSE,TRUE,TRUE,FALSE,,4,CellChatDB:24223577;CellTalkDB:21764762;connectomeDB2020:26041808;connectomeDB2020:29651291,CellChatDB;CellTalkDB;Wang;connectomeDB2020,post_translational,21764762;24223577;26041808;29651291,4,4,4,ligand,ligand,,generic,functional,resource_specific,Q9BZM6,ULBP1,protein,2,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
P13747,P26718,FALSE,FALSE,FALSE,FALSE,FALSE,,4,CellChatDB:28484462;CellPhoneDB:24223577;LRdb:24223577;connectomeDB2020:24223577,CellChatDB;CellPhoneDB;CellTalkDB;LRdb;connectomeDB2020,post_translational,24223577;28484462,2,5,5,ligand,ligand,,generic,functional,resource_specific,P13747,HLA-E,protein,5,TRUE,FALSE,TRUE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
Q29980,P26718,TRUE,FALSE,TRUE,TRUE,FALSE,,5,CellTalkDB:11491531;HPRD:12902493;LRdb:11491531;connectomeDB2020:19329438;connectomeDB2020:26041808,CellTalkDB;HPRD;LRdb;Wang;connectomeDB2020,post_translational,11491531;12902493;19329438;26041808,4,5,5,ligand,ligand,,generic,functional,resource_specific,Q29980,MICB,protein,3,TRUE,FALSE,TRUE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
Q29983,P26718,TRUE,FALSE,TRUE,TRUE,FALSE,,10,CellTalkDB:11491531;HPRD:10426993;HPRD:12902493;IntAct:11323699;IntAct:21712812;LRdb:11491531;Lit-BM-17:11323699;Lit-BM-17:21712812;connectomeDB2020:10426993;connectomeDB2020:26041808,CellTalkDB;HPRD;IntAct;LRdb;Lit-BM-17;Wang;connectomeDB2020,post_translational,10426993;11323699;11491531;12902493;21712812;26041808,6,7,7,ligand,ligand,,generic,functional,resource_specific,Q29983,MICA,protein,3,TRUE,FALSE,TRUE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
Q5VY80,P26718,TRUE,FALSE,TRUE,TRUE,FALSE,,5,CellTalkDB:23025544;IntAct:19658097;IntAct:28559451;connectomeDB2020:26041808;connectomeDB2020:29651291,CellTalkDB;IntAct;Wang;connectomeDB2020,post_translational,19658097;23025544;26041808;28559451;29651291,5,4,4,ligand,ligand,,generic,functional,resource_specific,Q5VY80,RAET1L,protein,1,TRUE,FALSE,FALSE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
Q9BZM4,P26718,TRUE,FALSE,TRUE,TRUE,FALSE,,8,CellTalkDB:20530255;HPRD:11754823;IntAct:11754823;IntAct:18544572;IntAct:28559451;connectomeDB2020:11239445;connectomeDB2020:26041808;connectomeDB2020:29651291,CellTalkDB;HPRD;IntAct;Wang;connectomeDB2020,post_translational,11239445;11754823;18544572;20530255;26041808;28559451;29651291,7,5,5,ligand,ligand,,generic,functional,resource_specific,Q9BZM4,ULBP3,protein,1,TRUE,FALSE,FALSE,FALSE,TRUE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
Q8TD07,P26718,TRUE,FALSE,TRUE,TRUE,FALSE,,12,CellChatDB:24223577;CellTalkDB:12732206;HPRD:12732206;HPRD:14508119;IntAct:19436053;IntAct:19658097;IntAct:28559451;LRdb:12732206;LRdb:15;connectomeDB2020:12732206;connectomeDB2020:14508119;connectomeDB2020:29651291,CellChatDB;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,post_translational,12732206;14508119;15;19436053;19658097;24223577;28559451;29651291,8,14,10,ligand,ligand,,generic,functional,resource_specific,Q8TD07,RAET1E,protein,7,TRUE,FALSE,TRUE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
Q6H3X3,P26718,TRUE,FALSE,TRUE,TRUE,FALSE,,8,CellChatDB:24223577;CellTalkDB:19424970;HPRD:15240696;IntAct:15240696;IntAct:19424970;IntAct:19658097;connectomeDB2020:26041808;connectomeDB2020:29651291,CellChatDB;CellTalkDB;HPRD;IntAct;Wang;connectomeDB2020,post_translational,15240696;19424970;19658097;24223577;26041808;29651291,6,6,6,ligand,ligand,,generic,functional,resource_specific,Q6H3X3,RAET1G,protein,2,TRUE,FALSE,TRUE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,P26718,KLRK1,protein,13,FALSE,TRUE,FALSE,TRUE,FALSE
P67809,Q9UNN8,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Wang,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P67809,YBX1,protein,1,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q9UNN8,PROCR,protein,11,FALSE,TRUE,FALSE,TRUE,FALSE
P02776,Q9UNN8,TRUE,FALSE,TRUE,TRUE,FALSE,,4,Baccin2019:9395524;CellTalkDB:9395524;LRdb:9395524;connectomeDB2020:9395524,Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr,post_translational,9395524,1,13,9,ligand,ligand,,generic,functional,resource_specific,P02776,PF4,protein,13,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q9UNN8,PROCR,protein,11,FALSE,TRUE,FALSE,TRUE,FALSE
P04114,Q9Y2C9,FALSE,FALSE,FALSE,FALSE,FALSE,,1,CellTalkDB:32196115,CellTalkDB;LRdb;Reactome_LRdb,post_translational,32196115,1,3,2,ligand,ligand,,generic,functional,resource_specific,P04114,APOB,protein,8,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q9Y2C9,TLR6,protein,11,FALSE,TRUE,FALSE,TRUE,FALSE
P13611,Q15399,FALSE,FALSE,FALSE,FALSE,FALSE,,1,CellTalkDB:32196115,CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr,post_translational,32196115,1,7,5,ligand,ligand,,generic,functional,resource_specific,P13611,VCAN,protein,7,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q15399,TLR1,protein,8,FALSE,TRUE,FALSE,TRUE,FALSE
Q06124,Q96PJ5,FALSE,FALSE,FALSE,FALSE,FALSE,,1,CellTalkDB:21908428,CellTalkDB,post_translational,21908428,1,1,1,ligand,ligand,,generic,functional,resource_specific,Q06124,PTPN11,protein,1,TRUE,FALSE,FALSE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q96PJ5,FCRL4,protein,4,FALSE,TRUE,FALSE,TRUE,FALSE
P29350,Q96PJ5,FALSE,FALSE,FALSE,FALSE,FALSE,,1,CellTalkDB:21908428,CellTalkDB,post_translational,21908428,1,1,1,ligand,ligand,,generic,functional,resource_specific,P29350,PTPN6,protein,1,TRUE,FALSE,FALSE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q96PJ5,FCRL4,protein,4,FALSE,TRUE,FALSE,TRUE,FALSE
P04155,Q96PJ5,FALSE,FALSE,FALSE,FALSE,FALSE,,2,CellTalkDB:32103204;Lit-BM-17:21982860,CellPhoneDB;CellTalkDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;Lit-BM-17,post_translational,21982860;32103204,2,6,3,ligand,ligand,,generic,functional,resource_specific,P04155,TFF1,protein,4,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q96PJ5,FCRL4,protein,4,FALSE,TRUE,FALSE,TRUE,FALSE
Q06124,Q8N109,FALSE,TRUE,TRUE,FALSE,TRUE,,1,HPRD:15187115,HPRD;Wang,post_translational,15187115,1,2,2,ligand,ligand,,generic,functional,resource_specific,Q06124,PTPN11,protein,1,TRUE,FALSE,FALSE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q8N109,KIR2DL5A,protein,3,FALSE,TRUE,FALSE,TRUE,FALSE
P17693,Q8N109,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Wang,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P17693,HLA-G,protein,6,TRUE,FALSE,TRUE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q8N109,KIR2DL5A,protein,3,FALSE,TRUE,FALSE,TRUE,FALSE
P04439,Q8N109,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Wang,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P04439,HLA-A,protein,6,TRUE,FALSE,FALSE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q8N109,KIR2DL5A,protein,3,FALSE,TRUE,FALSE,TRUE,FALSE
P01889,Q8N109,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Wang,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P01889,HLA-B,protein,6,TRUE,FALSE,FALSE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q8N109,KIR2DL5A,protein,3,FALSE,TRUE,FALSE,TRUE,FALSE
P10321,Q8N109,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Wang,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P10321,HLA-C,protein,6,TRUE,FALSE,FALSE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q8N109,KIR2DL5A,protein,3,FALSE,TRUE,FALSE,TRUE,FALSE
P30511,Q8N109,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Wang,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P30511,HLA-F,protein,2,TRUE,FALSE,FALSE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q8N109,KIR2DL5A,protein,3,FALSE,TRUE,FALSE,TRUE,FALSE
P13747,Q8N109,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Wang,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P13747,HLA-E,protein,5,TRUE,FALSE,TRUE,TRUE,FALSE,receptor,receptor,,generic,functional,resource_specific,Q8N109,KIR2DL5A,protein,3,FALSE,TRUE,FALSE,TRUE,FALSE
P12643,O00238,TRUE,FALSE,TRUE,TRUE,FALSE,,18,Baccin2019:12700180;Baccin2019:15064755;Baccin2019:7811286;Baccin2019:9872992;HPMR:12700180;HPRD:15064755;HPRD:7811286;HPRD:9872992;LRdb:12700180;LRdb:15064755;LRdb:7811286;LRdb:9872992;Lit-BM-17:10712517;Lit-BM-17:19229295;connectomeDB2020:12700180;connectomeDB2020:15064755;connectomeDB2020:7811286;connectomeDB2020:9872992,Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr,post_translational,10712517;12700180;15064755;19229295;7811286;9872992,6,22,13,ligand,ligand,,generic,functional,resource_specific,P12643,BMP2,protein,19,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
P43026,O00238,TRUE,FALSE,TRUE,TRUE,FALSE,,15,Baccin2019:11282024;Baccin2019:15569154;Baccin2019:8702914;CellTalkDB:11282024;HPRD:11282024;IntAct:16127465;IntAct:19229295;LRdb:11282024;LRdb:15569154;LRdb:8702914;Lit-BM-17:19229295;Lit-BM-17:9525338;connectomeDB2020:11282024;connectomeDB2020:15569154;connectomeDB2020:8702914,Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr,post_translational,11282024;15569154;16127465;19229295;8702914;9525338,6,20,12,ligand,ligand,,generic,functional,resource_specific,P43026,GDF5,protein,16,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
P03971,O00238,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Guide2Pharma,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P03971,AMH,protein,16,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
P18075,O00238,TRUE,FALSE,TRUE,TRUE,FALSE,,7,Baccin2019:106311828605097;CellTalkDB:15621726;HPRD:8605097;LRdb:10631182;LRdb:86;connectomeDB2020:10631182;connectomeDB2020:8605097,Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr,post_translational,10631182;106311828605097;15621726;86;8605097,5,20,11,ligand,ligand,,generic,functional,resource_specific,P18075,BMP7,protein,18,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
P22004,O00238,TRUE,FALSE,TRUE,TRUE,FALSE,,8,Baccin2019:10504300;Baccin2019:11401330;HPRD:10504300;HPRD:11401330;LRdb:10504300;LRdb:11;connectomeDB2020:10504300;connectomeDB2020:11401330,Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr,post_translational,10504300;11;11401330,3,18,11,ligand,ligand,,generic,functional,resource_specific,P22004,BMP6,protein,18,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
Q6KF10,O00238,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Baccin2019:9525338;CellTalkDB:9525338;HPRD:9525338;LRdb:9525338;connectomeDB2020:9525338,Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;UniProt_LRdb;connectomeDB2020;iTALK;talklr,post_translational,9525338,1,14,9,ligand,ligand,,generic,functional,resource_specific,Q6KF10,GDF6,protein,14,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
P12644,O00238,TRUE,FALSE,TRUE,TRUE,FALSE,,15,Baccin2019:11282024;Baccin2019:7811286;Baccin2019:8006002;Baccin2019:8702914;HPRD:11282024;HPRD:7811286;HPRD:8702914;LRdb:11282024;LRdb:7811286;LRdb:8006002;LRdb:8702914;connectomeDB2020:11282024;connectomeDB2020:7811286;connectomeDB2020:8006002;connectomeDB2020:8702914,Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr,post_translational,11282024;7811286;8006002;8702914,4,20,11,ligand,ligand,,generic,functional,resource_specific,P12644,BMP4,protein,18,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
P34820,O00238,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,CellTalkDB;DLRP_talklr;Guide2Pharma;LRdb;UniProt_LRdb;iTALK;talklr,post_translational,,,7,5,ligand,ligand,,generic,functional,resource_specific,P34820,BMP8B,protein,11,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
O95390,O00238,FALSE,FALSE,FALSE,FALSE,FALSE,,1,CellTalkDB:32196115,CellTalkDB;LRdb;UniProt_LRdb,post_translational,32196115,1,3,2,ligand,ligand,,generic,functional,resource_specific,O95390,GDF11,protein,15,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
P27539,O00238,TRUE,FALSE,TRUE,TRUE,FALSE,,0,,Guide2Pharma,post_translational,,,1,1,ligand,ligand,,generic,functional,resource_specific,P27539,GDF1,protein,11,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
O95972,O00238,TRUE,FALSE,TRUE,TRUE,FALSE,,7,Baccin2019:1204491412419820;CellTalkDB:15621726;HPRD:12419820;LRdb:12;LRdb:12044914;connectomeDB2020:12044914;connectomeDB2020:12419820,Baccin2019;CellTalkDB;DLRP_talklr;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr,post_translational,12;12044914;1204491412419820;12419820;15621726,5,18,9,ligand,ligand,,generic,functional,resource_specific,O95972,BMP15,protein,17,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
O95393,O00238,TRUE,FALSE,TRUE,TRUE,FALSE,,5,CellTalkDB:15621726;LRdb:16049014;Ramilowski2015:16049014;connectomeDB2020:16049014;talklr:16049014,Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Guide2Pharma;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr,post_translational,15621726;16049014,2,13,10,ligand,ligand,,generic,functional,resource_specific,O95393,BMP10,protein,17,TRUE,FALSE,TRUE,FALSE,FALSE,receptor,receptor,,generic,functional,resource_specific,O00238,BMPR1B,protein,16,FALSE,TRUE,FALSE,TRUE,FALSE
